product_type,baseline_emission,product_emission,abatement_cost_per_tco2,project_lifetime_years,verification_cost_per_year,annual_steel_production_tonnes,willingness_to_pay_multiplier,customer_segment,allocation_method,volume_tonnes,export_market,premium_per_tonne_steel,premium_per_tCO2,total_premium_for_volume,co2_savings_per_t,amortized_abatement_per_t,amortized_verification_per_t,base_premium_per_t,segment_allocation_multiplier,total_multiplier,domestic_premium_per_t,carbon_price_export,free_allowance_factor,export_carbon_component
GI,2.36,1.8,5000,10,20000000,100000,1.0,automotive,certificate,1000,Japan,596.16,1064.57,596160.0,0.56,280.0,200.0,480.0,1.2,1.2,576.0,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.0,construction,physical,1000,Domestic,579.6,1035.0,579600.0,0.56,280.0,200.0,480.0,1.208,1.208,579.6,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.0,construction,physical,1000,EU (CBAM),4219.6,7535.0,4219600.0,0.56,280.0,200.0,480.0,1.208,1.208,579.6,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.0,construction,physical,1000,South Korea,834.4,1490.0,834400.0,0.56,280.0,200.0,480.0,1.208,1.208,579.6,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.0,construction,physical,1000,Japan,599.76,1071.0,599760.0,0.56,280.0,200.0,480.0,1.208,1.208,579.6,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.0,construction,certificate,1000,Domestic,504.0,900.0,504000.0,0.56,280.0,200.0,480.0,1.05,1.05,504.0,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.0,construction,certificate,1000,EU (CBAM),4144.0,7400.0,4144000.0,0.56,280.0,200.0,480.0,1.05,1.05,504.0,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.0,construction,certificate,1000,South Korea,758.8,1355.0,758800.0,0.56,280.0,200.0,480.0,1.05,1.05,504.0,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.0,construction,certificate,1000,Japan,524.16,936.0,524160.0,0.56,280.0,200.0,480.0,1.05,1.05,504.0,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.0,other,physical,1000,Domestic,552.0,985.71,552000.0,0.56,280.0,200.0,480.0,1.15,1.15,552.0,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.0,other,physical,1000,EU (CBAM),4192.0,7485.71,4192000.0,0.56,280.0,200.0,480.0,1.15,1.15,552.0,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.0,other,physical,1000,South Korea,806.8,1440.71,806800.0,0.56,280.0,200.0,480.0,1.15,1.15,552.0,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.0,other,physical,1000,Japan,572.16,1021.71,572160.0,0.56,280.0,200.0,480.0,1.15,1.15,552.0,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.0,other,certificate,1000,Domestic,480.0,857.14,480000.0,0.56,280.0,200.0,480.0,1.0,1.0,480.0,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.0,other,certificate,1000,EU (CBAM),4120.0,7357.14,4120000.0,0.56,280.0,200.0,480.0,1.0,1.0,480.0,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.0,other,certificate,1000,South Korea,734.8,1312.14,734800.0,0.56,280.0,200.0,480.0,1.0,1.0,480.0,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.0,other,certificate,1000,Japan,500.16,893.14,500160.0,0.56,280.0,200.0,480.0,1.0,1.0,480.0,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.1,automotive,physical,1000,Domestic,728.64,1301.14,728640.0,0.56,280.0,200.0,480.0,1.38,1.518,728.64,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.1,automotive,physical,1000,EU (CBAM),4368.64,7801.14,4368640.0,0.56,280.0,200.0,480.0,1.38,1.518,728.64,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.1,automotive,physical,1000,South Korea,983.44,1756.14,983440.0,0.56,280.0,200.0,480.0,1.38,1.518,728.64,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.1,automotive,physical,1000,Japan,748.8,1337.14,748800.0,0.56,280.0,200.0,480.0,1.38,1.518,728.64,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.1,automotive,certificate,1000,Domestic,633.6,1131.43,633600.0,0.56,280.0,200.0,480.0,1.2,1.32,633.6,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.1,automotive,certificate,1000,EU (CBAM),4273.6,7631.43,4273600.0,0.56,280.0,200.0,480.0,1.2,1.32,633.6,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.1,automotive,certificate,1000,South Korea,888.4,1586.43,888400.0,0.56,280.0,200.0,480.0,1.2,1.32,633.6,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.1,automotive,certificate,1000,Japan,653.76,1167.43,653760.0,0.56,280.0,200.0,480.0,1.2,1.32,633.6,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.1,construction,physical,1000,Domestic,637.56,1138.5,637560.0,0.56,280.0,200.0,480.0,1.208,1.328,637.56,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.1,construction,physical,1000,EU (CBAM),4277.56,7638.5,4277560.0,0.56,280.0,200.0,480.0,1.208,1.328,637.56,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.1,construction,physical,1000,South Korea,892.36,1593.5,892360.0,0.56,280.0,200.0,480.0,1.208,1.328,637.56,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.1,construction,physical,1000,Japan,657.72,1174.5,657720.0,0.56,280.0,200.0,480.0,1.208,1.328,637.56,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.1,construction,certificate,1000,Domestic,554.4,990.0,554400.0,0.56,280.0,200.0,480.0,1.05,1.155,554.4,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.1,construction,certificate,1000,EU (CBAM),4194.4,7490.0,4194400.0,0.56,280.0,200.0,480.0,1.05,1.155,554.4,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.1,construction,certificate,1000,South Korea,809.2,1445.0,809200.0,0.56,280.0,200.0,480.0,1.05,1.155,554.4,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.1,construction,certificate,1000,Japan,574.56,1026.0,574560.0,0.56,280.0,200.0,480.0,1.05,1.155,554.4,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.1,other,physical,1000,Domestic,607.2,1084.29,607200.0,0.56,280.0,200.0,480.0,1.15,1.265,607.2,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.1,other,physical,1000,EU (CBAM),4247.2,7584.29,4247200.0,0.56,280.0,200.0,480.0,1.15,1.265,607.2,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.1,other,physical,1000,South Korea,862.0,1539.29,862000.0,0.56,280.0,200.0,480.0,1.15,1.265,607.2,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.1,other,physical,1000,Japan,627.36,1120.29,627360.0,0.56,280.0,200.0,480.0,1.15,1.265,607.2,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.1,other,certificate,1000,Domestic,528.0,942.86,528000.0,0.56,280.0,200.0,480.0,1.0,1.1,528.0,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.1,other,certificate,1000,EU (CBAM),4168.0,7442.86,4168000.0,0.56,280.0,200.0,480.0,1.0,1.1,528.0,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.1,other,certificate,1000,South Korea,782.8,1397.86,782800.0,0.56,280.0,200.0,480.0,1.0,1.1,528.0,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.1,other,certificate,1000,Japan,548.16,978.86,548160.0,0.56,280.0,200.0,480.0,1.0,1.1,528.0,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.2,automotive,physical,1000,Domestic,794.88,1419.43,794880.0,0.56,280.0,200.0,480.0,1.38,1.656,794.88,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.2,automotive,physical,1000,EU (CBAM),4434.88,7919.43,4434880.0,0.56,280.0,200.0,480.0,1.38,1.656,794.88,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.2,automotive,physical,1000,South Korea,1049.68,1874.43,1049680.0,0.56,280.0,200.0,480.0,1.38,1.656,794.88,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.2,automotive,physical,1000,Japan,815.04,1455.43,815040.0,0.56,280.0,200.0,480.0,1.38,1.656,794.88,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.2,automotive,certificate,1000,Domestic,691.2,1234.29,691200.0,0.56,280.0,200.0,480.0,1.2,1.44,691.2,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.2,automotive,certificate,1000,EU (CBAM),4331.2,7734.29,4331200.0,0.56,280.0,200.0,480.0,1.2,1.44,691.2,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.2,automotive,certificate,1000,South Korea,946.0,1689.29,946000.0,0.56,280.0,200.0,480.0,1.2,1.44,691.2,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.2,automotive,certificate,1000,Japan,711.36,1270.29,711360.0,0.56,280.0,200.0,480.0,1.2,1.44,691.2,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.2,construction,physical,1000,Domestic,695.52,1242.0,695520.0,0.56,280.0,200.0,480.0,1.208,1.449,695.52,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.2,construction,physical,1000,EU (CBAM),4335.52,7742.0,4335520.0,0.56,280.0,200.0,480.0,1.208,1.449,695.52,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.2,construction,physical,1000,South Korea,950.32,1697.0,950320.0,0.56,280.0,200.0,480.0,1.208,1.449,695.52,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.2,construction,physical,1000,Japan,715.68,1278.0,715680.0,0.56,280.0,200.0,480.0,1.208,1.449,695.52,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.2,construction,certificate,1000,Domestic,604.8,1080.0,604800.0,0.56,280.0,200.0,480.0,1.05,1.26,604.8,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.2,construction,certificate,1000,EU (CBAM),4244.8,7580.0,4244800.0,0.56,280.0,200.0,480.0,1.05,1.26,604.8,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.2,construction,certificate,1000,South Korea,859.6,1535.0,859600.0,0.56,280.0,200.0,480.0,1.05,1.26,604.8,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.2,construction,certificate,1000,Japan,624.96,1116.0,624960.0,0.56,280.0,200.0,480.0,1.05,1.26,604.8,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.2,other,physical,1000,Domestic,662.4,1182.86,662400.0,0.56,280.0,200.0,480.0,1.15,1.38,662.4,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.2,other,physical,1000,EU (CBAM),4302.4,7682.86,4302400.0,0.56,280.0,200.0,480.0,1.15,1.38,662.4,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.2,other,physical,1000,South Korea,917.2,1637.86,917200.0,0.56,280.0,200.0,480.0,1.15,1.38,662.4,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.2,other,physical,1000,Japan,682.56,1218.86,682560.0,0.56,280.0,200.0,480.0,1.15,1.38,662.4,180.0,0.8,20.16
GI,2.36,1.8,5000,10,20000000,100000,1.2,other,certificate,1000,Domestic,576.0,1028.57,576000.0,0.56,280.0,200.0,480.0,1.0,1.2,576.0,0.0,0.0,0.0
GI,2.36,1.8,5000,10,20000000,100000,1.2,other,certificate,1000,EU (CBAM),4216.0,7528.57,4216000.0,0.56,280.0,200.0,480.0,1.0,1.2,576.0,6500.0,0.0,3640.0
GI,2.36,1.8,5000,10,20000000,100000,1.2,other,certificate,1000,South Korea,830.8,1483.57,830800.0,0.56,280.0,200.0,480.0,1.0,1.2,576.0,650.0,0.3,254.8
GI,2.36,1.8,5000,10,20000000,100000,1.2,other,certificate,1000,Japan,596.16,1064.57,596160.0,0.56,280.0,200.0,480.0,1.0,1.2,576.0,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.0,automotive,physical,1000,Domestic,816.96,1458.86,816960.0,0.56,392.0,200.0,592.0,1.38,1.38,816.96,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.0,automotive,physical,1000,EU (CBAM),4456.96,7958.86,4456960.0,0.56,392.0,200.0,592.0,1.38,1.38,816.96,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.0,automotive,physical,1000,South Korea,1071.76,1913.86,1071760.0,0.56,392.0,200.0,592.0,1.38,1.38,816.96,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.0,automotive,physical,1000,Japan,837.12,1494.86,837120.0,0.56,392.0,200.0,592.0,1.38,1.38,816.96,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.0,automotive,certificate,1000,Domestic,710.4,1268.57,710400.0,0.56,392.0,200.0,592.0,1.2,1.2,710.4,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.0,automotive,certificate,1000,EU (CBAM),4350.4,7768.57,4350400.0,0.56,392.0,200.0,592.0,1.2,1.2,710.4,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.0,automotive,certificate,1000,South Korea,965.2,1723.57,965200.0,0.56,392.0,200.0,592.0,1.2,1.2,710.4,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.0,automotive,certificate,1000,Japan,730.56,1304.57,730560.0,0.56,392.0,200.0,592.0,1.2,1.2,710.4,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.0,construction,physical,1000,Domestic,714.84,1276.5,714840.0,0.56,392.0,200.0,592.0,1.208,1.208,714.84,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.0,construction,physical,1000,EU (CBAM),4354.84,7776.5,4354840.0,0.56,392.0,200.0,592.0,1.208,1.208,714.84,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.0,construction,physical,1000,South Korea,969.64,1731.5,969640.0,0.56,392.0,200.0,592.0,1.208,1.208,714.84,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.0,construction,physical,1000,Japan,735.0,1312.5,735000.0,0.56,392.0,200.0,592.0,1.208,1.208,714.84,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.0,construction,certificate,1000,Domestic,621.6,1110.0,621600.0,0.56,392.0,200.0,592.0,1.05,1.05,621.6,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.0,construction,certificate,1000,EU (CBAM),4261.6,7610.0,4261600.0,0.56,392.0,200.0,592.0,1.05,1.05,621.6,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.0,construction,certificate,1000,South Korea,876.4,1565.0,876400.0,0.56,392.0,200.0,592.0,1.05,1.05,621.6,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.0,construction,certificate,1000,Japan,641.76,1146.0,641760.0,0.56,392.0,200.0,592.0,1.05,1.05,621.6,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.0,other,physical,1000,Domestic,680.8,1215.71,680800.0,0.56,392.0,200.0,592.0,1.15,1.15,680.8,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.0,other,physical,1000,EU (CBAM),4320.8,7715.71,4320800.0,0.56,392.0,200.0,592.0,1.15,1.15,680.8,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.0,other,physical,1000,South Korea,935.6,1670.71,935600.0,0.56,392.0,200.0,592.0,1.15,1.15,680.8,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.0,other,physical,1000,Japan,700.96,1251.71,700960.0,0.56,392.0,200.0,592.0,1.15,1.15,680.8,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.0,other,certificate,1000,Domestic,592.0,1057.14,592000.0,0.56,392.0,200.0,592.0,1.0,1.0,592.0,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.0,other,certificate,1000,EU (CBAM),4232.0,7557.14,4232000.0,0.56,392.0,200.0,592.0,1.0,1.0,592.0,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.0,other,certificate,1000,South Korea,846.8,1512.14,846800.0,0.56,392.0,200.0,592.0,1.0,1.0,592.0,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.0,other,certificate,1000,Japan,612.16,1093.14,612160.0,0.56,392.0,200.0,592.0,1.0,1.0,592.0,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.1,automotive,physical,1000,Domestic,898.66,1604.74,898656.0,0.56,392.0,200.0,592.0,1.38,1.518,898.66,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.1,automotive,physical,1000,EU (CBAM),4538.66,8104.74,4538656.0,0.56,392.0,200.0,592.0,1.38,1.518,898.66,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.1,automotive,physical,1000,South Korea,1153.46,2059.74,1153456.0,0.56,392.0,200.0,592.0,1.38,1.518,898.66,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.1,automotive,physical,1000,Japan,918.82,1640.74,918816.0,0.56,392.0,200.0,592.0,1.38,1.518,898.66,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.1,automotive,certificate,1000,Domestic,781.44,1395.43,781440.0,0.56,392.0,200.0,592.0,1.2,1.32,781.44,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.1,automotive,certificate,1000,EU (CBAM),4421.44,7895.43,4421440.0,0.56,392.0,200.0,592.0,1.2,1.32,781.44,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.1,automotive,certificate,1000,South Korea,1036.24,1850.43,1036240.0,0.56,392.0,200.0,592.0,1.2,1.32,781.44,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.1,automotive,certificate,1000,Japan,801.6,1431.43,801600.0,0.56,392.0,200.0,592.0,1.2,1.32,781.44,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.1,construction,physical,1000,Domestic,786.32,1404.15,786324.0,0.56,392.0,200.0,592.0,1.208,1.328,786.32,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.1,construction,physical,1000,EU (CBAM),4426.32,7904.15,4426324.0,0.56,392.0,200.0,592.0,1.208,1.328,786.32,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.1,construction,physical,1000,South Korea,1041.12,1859.15,1041124.0,0.56,392.0,200.0,592.0,1.208,1.328,786.32,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.1,construction,physical,1000,Japan,806.48,1440.15,806484.0,0.56,392.0,200.0,592.0,1.208,1.328,786.32,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.1,construction,certificate,1000,Domestic,683.76,1221.0,683760.0,0.56,392.0,200.0,592.0,1.05,1.155,683.76,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.1,construction,certificate,1000,EU (CBAM),4323.76,7721.0,4323760.0,0.56,392.0,200.0,592.0,1.05,1.155,683.76,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.1,construction,certificate,1000,South Korea,938.56,1676.0,938560.0,0.56,392.0,200.0,592.0,1.05,1.155,683.76,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.1,construction,certificate,1000,Japan,703.92,1257.0,703920.0,0.56,392.0,200.0,592.0,1.05,1.155,683.76,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.1,other,physical,1000,Domestic,748.88,1337.29,748880.0,0.56,392.0,200.0,592.0,1.15,1.265,748.88,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.1,other,physical,1000,EU (CBAM),4388.88,7837.29,4388880.0,0.56,392.0,200.0,592.0,1.15,1.265,748.88,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.1,other,physical,1000,South Korea,1003.68,1792.29,1003680.0,0.56,392.0,200.0,592.0,1.15,1.265,748.88,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.1,other,physical,1000,Japan,769.04,1373.29,769040.0,0.56,392.0,200.0,592.0,1.15,1.265,748.88,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.1,other,certificate,1000,Domestic,651.2,1162.86,651200.0,0.56,392.0,200.0,592.0,1.0,1.1,651.2,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.1,other,certificate,1000,EU (CBAM),4291.2,7662.86,4291200.0,0.56,392.0,200.0,592.0,1.0,1.1,651.2,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.1,other,certificate,1000,South Korea,906.0,1617.86,906000.0,0.56,392.0,200.0,592.0,1.0,1.1,651.2,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.1,other,certificate,1000,Japan,671.36,1198.86,671360.0,0.56,392.0,200.0,592.0,1.0,1.1,651.2,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.2,automotive,physical,1000,Domestic,980.35,1750.63,980352.0,0.56,392.0,200.0,592.0,1.38,1.656,980.35,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.2,automotive,physical,1000,EU (CBAM),4620.35,8250.63,4620352.0,0.56,392.0,200.0,592.0,1.38,1.656,980.35,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.2,automotive,physical,1000,South Korea,1235.15,2205.63,1235152.0,0.56,392.0,200.0,592.0,1.38,1.656,980.35,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.2,automotive,physical,1000,Japan,1000.51,1786.63,1000512.0,0.56,392.0,200.0,592.0,1.38,1.656,980.35,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.2,automotive,certificate,1000,Domestic,852.48,1522.29,852480.0,0.56,392.0,200.0,592.0,1.2,1.44,852.48,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.2,automotive,certificate,1000,EU (CBAM),4492.48,8022.29,4492480.0,0.56,392.0,200.0,592.0,1.2,1.44,852.48,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.2,automotive,certificate,1000,South Korea,1107.28,1977.29,1107280.0,0.56,392.0,200.0,592.0,1.2,1.44,852.48,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.2,automotive,certificate,1000,Japan,872.64,1558.29,872640.0,0.56,392.0,200.0,592.0,1.2,1.44,852.48,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.2,construction,physical,1000,Domestic,857.81,1531.8,857808.0,0.56,392.0,200.0,592.0,1.208,1.449,857.81,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.2,construction,physical,1000,EU (CBAM),4497.81,8031.8,4497808.0,0.56,392.0,200.0,592.0,1.208,1.449,857.81,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.2,construction,physical,1000,South Korea,1112.61,1986.8,1112608.0,0.56,392.0,200.0,592.0,1.208,1.449,857.81,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.2,construction,physical,1000,Japan,877.97,1567.8,877968.0,0.56,392.0,200.0,592.0,1.208,1.449,857.81,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.2,construction,certificate,1000,Domestic,745.92,1332.0,745920.0,0.56,392.0,200.0,592.0,1.05,1.26,745.92,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.2,construction,certificate,1000,EU (CBAM),4385.92,7832.0,4385920.0,0.56,392.0,200.0,592.0,1.05,1.26,745.92,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.2,construction,certificate,1000,South Korea,1000.72,1787.0,1000720.0,0.56,392.0,200.0,592.0,1.05,1.26,745.92,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.2,construction,certificate,1000,Japan,766.08,1368.0,766080.0,0.56,392.0,200.0,592.0,1.05,1.26,745.92,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.2,other,physical,1000,Domestic,816.96,1458.86,816960.0,0.56,392.0,200.0,592.0,1.15,1.38,816.96,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.2,other,physical,1000,EU (CBAM),4456.96,7958.86,4456960.0,0.56,392.0,200.0,592.0,1.15,1.38,816.96,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.2,other,physical,1000,South Korea,1071.76,1913.86,1071760.0,0.56,392.0,200.0,592.0,1.15,1.38,816.96,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.2,other,physical,1000,Japan,837.12,1494.86,837120.0,0.56,392.0,200.0,592.0,1.15,1.38,816.96,180.0,0.8,20.16
GI,2.36,1.8,7000,10,20000000,100000,1.2,other,certificate,1000,Domestic,710.4,1268.57,710400.0,0.56,392.0,200.0,592.0,1.0,1.2,710.4,0.0,0.0,0.0
GI,2.36,1.8,7000,10,20000000,100000,1.2,other,certificate,1000,EU (CBAM),4350.4,7768.57,4350400.0,0.56,392.0,200.0,592.0,1.0,1.2,710.4,6500.0,0.0,3640.0
GI,2.36,1.8,7000,10,20000000,100000,1.2,other,certificate,1000,South Korea,965.2,1723.57,965200.0,0.56,392.0,200.0,592.0,1.0,1.2,710.4,650.0,0.3,254.8
GI,2.36,1.8,7000,10,20000000,100000,1.2,other,certificate,1000,Japan,730.56,1304.57,730560.0,0.56,392.0,200.0,592.0,1.0,1.2,710.4,180.0,0.8,20.16
TMT,2.36,0.0,3000,10,20000000,100000,1.0,automotive,physical,1000,Domestic,1253.04,530.95,1253040.0,2.36,708.0,200.0,908.0,1.38,1.38,1253.04,0.0,0.0,0.0
TMT,2.36,0.0,3000,10,20000000,100000,1.0,automotive,physical,1000,EU (CBAM),16593.04,7030.95,16593040.0,2.36,708.0,200.0,908.0,1.38,1.38,1253.04,6500.0,0.0,15340.0
TMT,2.36,0.0,3000,10,20000000,100000,1.0,automotive,physical,1000,South Korea,2326.84,985.95,2326840.0,2.36,708.0,200.0,908.0,1.38,1.38,1253.04,650.0,0.3,1073.8
TMT,2.36,0.0,3000,10,20000000,100000,1.0,automotive,physical,1000,Japan,1338.0,566.95,1338000.0,2.36,708.0,200.0,908.0,1.38,1.38,1253.04,180.0,0.8,84.96
